content	geometry	method	quality	cpu_sha256	nvdec_sha256	cpu_bytes	nvdec_bytes	nvdec_selected	decline_reason	cpu_json	nvdec_json
texture	odd-257x255	5	75	95d824400e2907f4e6ad57f3db5131d57af061566afce0f565a4cac481391bbf	95d824400e2907f4e6ad57f3db5131d57af061566afce0f565a4cac481391bbf	13880	13880	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":5,"quality":75,"parse_ns":130,"decode_ns":1250776,"device_handoff_ns":0,"webp_encode_ns":143306744,"metadata_ns":120,"total_ns":144558481,"images_per_second":6.917616,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":13880}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":5,"quality":75,"parse_ns":201,"decode_ns":1207836,"device_handoff_ns":0,"webp_encode_ns":12384994,"metadata_ns":41,"total_ns":143524150,"images_per_second":6.967469,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":13880}
texture	odd-257x255	5	98	3f290e0e5f2b1ff7f6467c41b472fa6dabf814d6780b6d231f63299d9ce6765d	3f290e0e5f2b1ff7f6467c41b472fa6dabf814d6780b6d231f63299d9ce6765d	28454	28454	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":5,"quality":98,"parse_ns":190,"decode_ns":1271094,"device_handoff_ns":0,"webp_encode_ns":145728978,"metadata_ns":51,"total_ns":147001295,"images_per_second":6.802661,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28454}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":5,"quality":98,"parse_ns":181,"decode_ns":1259353,"device_handoff_ns":0,"webp_encode_ns":13104177,"metadata_ns":41,"total_ns":141573777,"images_per_second":7.063455,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28454}
texture	odd-257x255	6	25	39432258ce2c5ba40af541b82516c3d65601a223233a2078908a23bc2f6f9fd2	39432258ce2c5ba40af541b82516c3d65601a223233a2078908a23bc2f6f9fd2	1680	1680	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":25,"parse_ns":140,"decode_ns":1290049,"device_handoff_ns":0,"webp_encode_ns":139342008,"metadata_ns":60,"total_ns":140633039,"images_per_second":7.110705,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1680}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":25,"parse_ns":130,"decode_ns":1223575,"device_handoff_ns":0,"webp_encode_ns":10482631,"metadata_ns":50,"total_ns":137843418,"images_per_second":7.254608,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1680}
texture	odd-257x255	6	75	b298a9fc2b214605f2bb04c5edc679b0cb2a7ec08fcf00abd8383a074d034ef9	b298a9fc2b214605f2bb04c5edc679b0cb2a7ec08fcf00abd8383a074d034ef9	13826	13826	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":75,"parse_ns":140,"decode_ns":1266345,"device_handoff_ns":0,"webp_encode_ns":141776104,"metadata_ns":40,"total_ns":143043361,"images_per_second":6.990887,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":13826}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":75,"parse_ns":140,"decode_ns":1257689,"device_handoff_ns":0,"webp_encode_ns":14451073,"metadata_ns":40,"total_ns":152041980,"images_per_second":6.577131,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":13826}
texture	odd-257x255	6	98	89be3b3f204cd1dbaa5cdd9b649d16f6e668a84f11467cecb01609d015123ebb	89be3b3f204cd1dbaa5cdd9b649d16f6e668a84f11467cecb01609d015123ebb	28418	28418	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":98,"parse_ns":131,"decode_ns":1262929,"device_handoff_ns":0,"webp_encode_ns":145367593,"metadata_ns":150,"total_ns":146631574,"images_per_second":6.819814,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28418}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":98,"parse_ns":150,"decode_ns":1256116,"device_handoff_ns":0,"webp_encode_ns":16310657,"metadata_ns":40,"total_ns":149578088,"images_per_second":6.685471,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28418}
graphic	medium-1600x1200	0	25	14c4714fc77cff917f5235b2a3aac3b39984fb9f7180a7f26528c3e43cd9843f	14c4714fc77cff917f5235b2a3aac3b39984fb9f7180a7f26528c3e43cd9843f	14960	14960	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":0,"quality":25,"parse_ns":220,"decode_ns":6484733,"device_handoff_ns":0,"webp_encode_ns":138418102,"metadata_ns":351,"total_ns":145176556,"images_per_second":6.888165,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":14960}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":0,"quality":25,"parse_ns":151,"decode_ns":5655944,"device_handoff_ns":902676,"webp_encode_ns":8609152,"metadata_ns":50,"total_ns":190984351,"images_per_second":5.236031,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":14960}
graphic	medium-1600x1200	0	75	b41af6b86890117c60ba6468ba0fe432106f773a7f2cb63530db75e3998b2c19	b41af6b86890117c60ba6468ba0fe432106f773a7f2cb63530db75e3998b2c19	17854	17854	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":0,"quality":75,"parse_ns":140,"decode_ns":6192116,"device_handoff_ns":0,"webp_encode_ns":138291435,"metadata_ns":40,"total_ns":144760449,"images_per_second":6.907964,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":17854}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":0,"quality":75,"parse_ns":150,"decode_ns":6067363,"device_handoff_ns":939194,"webp_encode_ns":9715468,"metadata_ns":70,"total_ns":181554496,"images_per_second":5.507988,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":17854}
graphic	medium-1600x1200	0	98	2b015986e40f5edfcb870554c1595123856b607e082bef9eb56ae2825a165aa4	2b015986e40f5edfcb870554c1595123856b607e082bef9eb56ae2825a165aa4	30436	30436	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":0,"quality":98,"parse_ns":140,"decode_ns":6363607,"device_handoff_ns":0,"webp_encode_ns":156732912,"metadata_ns":40,"total_ns":163361874,"images_per_second":6.121379,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":30436}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":0,"quality":98,"parse_ns":110,"decode_ns":5763966,"device_handoff_ns":925829,"webp_encode_ns":20165598,"metadata_ns":40,"total_ns":211096458,"images_per_second":4.737171,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":30436}
graphic	medium-1600x1200	1	25	bbd7fa70ff5aa931d39ad3acfe9010c7c25ecfc48f4f31b8beef069149fd063c	bbd7fa70ff5aa931d39ad3acfe9010c7c25ecfc48f4f31b8beef069149fd063c	12834	12834	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":1,"quality":25,"parse_ns":141,"decode_ns":6179573,"device_handoff_ns":0,"webp_encode_ns":152069501,"metadata_ns":131,"total_ns":158509281,"images_per_second":6.308779,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":12834}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":1,"quality":25,"parse_ns":151,"decode_ns":5997603,"device_handoff_ns":944785,"webp_encode_ns":14631440,"metadata_ns":50,"total_ns":193774493,"images_per_second":5.160638,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":12834}
graphic	medium-1600x1200	1	75	ef12efac5e026afef15f5d825e4d557dbcf10a1cb39439089706452c39373014	ef12efac5e026afef15f5d825e4d557dbcf10a1cb39439089706452c39373014	15800	15800	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":1,"quality":75,"parse_ns":140,"decode_ns":6431183,"device_handoff_ns":0,"webp_encode_ns":144872919,"metadata_ns":40,"total_ns":151577362,"images_per_second":6.597291,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15800}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":1,"quality":75,"parse_ns":131,"decode_ns":5776340,"device_handoff_ns":919738,"webp_encode_ns":14667157,"metadata_ns":40,"total_ns":189746759,"images_per_second":5.270182,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15800}
graphic	medium-1600x1200	1	98	f96ad219521213736786f20db5944cdea87a7d2eb55ec5f362169f8e61e3c92f	f96ad219521213736786f20db5944cdea87a7d2eb55ec5f362169f8e61e3c92f	28028	28028	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":1,"quality":98,"parse_ns":140,"decode_ns":6408531,"device_handoff_ns":0,"webp_encode_ns":167104936,"metadata_ns":40,"total_ns":173786526,"images_per_second":5.754186,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28028}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":1,"quality":98,"parse_ns":281,"decode_ns":5820953,"device_handoff_ns":960975,"webp_encode_ns":31204898,"metadata_ns":40,"total_ns":219491429,"images_per_second":4.555987,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28028}
graphic	medium-1600x1200	2	25	ac866bacc0b4a6f5b732f5a10a27a1d60ed9da85b4ad08105ca6864ba8c44c3e	ac866bacc0b4a6f5b732f5a10a27a1d60ed9da85b4ad08105ca6864ba8c44c3e	11698	11698	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":2,"quality":25,"parse_ns":190,"decode_ns":6407398,"device_handoff_ns":0,"webp_encode_ns":144791096,"metadata_ns":50,"total_ns":151471464,"images_per_second":6.601904,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":11698}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":2,"quality":25,"parse_ns":140,"decode_ns":5824350,"device_handoff_ns":926261,"webp_encode_ns":15017391,"metadata_ns":50,"total_ns":189172987,"images_per_second":5.286167,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":11698}
graphic	medium-1600x1200	2	75	e6e382eb3b9d8d49977ce1270356f70e096ff0a99fc97d6167ecefc1ce7f0897	e6e382eb3b9d8d49977ce1270356f70e096ff0a99fc97d6167ecefc1ce7f0897	13918	13918	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":2,"quality":75,"parse_ns":140,"decode_ns":6369067,"device_handoff_ns":0,"webp_encode_ns":148990430,"metadata_ns":40,"total_ns":155630513,"images_per_second":6.425475,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":13918}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":2,"quality":75,"parse_ns":141,"decode_ns":5964541,"device_handoff_ns":926240,"webp_encode_ns":15602755,"metadata_ns":50,"total_ns":187145601,"images_per_second":5.343433,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":13918}
graphic	medium-1600x1200	2	98	2d31ce3e73f5803bb7efa41596da0edb9952edcf94f30c150068eee200a77b2a	2d31ce3e73f5803bb7efa41596da0edb9952edcf94f30c150068eee200a77b2a	27738	27738	cpu	required-cuda-stage-declined	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":2,"quality":98,"parse_ns":180,"decode_ns":6423598,"device_handoff_ns":0,"webp_encode_ns":167379149,"metadata_ns":50,"total_ns":174084313,"images_per_second":5.744343,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":27738}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"required-cuda-stage-declined","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":801,"nvdec_error_concealed":false,"width":1600,"height":1200,"method":2,"quality":98,"parse_ns":120,"decode_ns":5881827,"device_handoff_ns":926160,"webp_encode_ns":35374637,"metadata_ns":130,"total_ns":222691757,"images_per_second":4.490512,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":27738}
